Domicile,2017/18,2018/19,2019/20,2020/21,2021/22,First year marker,Level of study,Mode of study,Country of HE provider
European Union,4650.0,4405.0,3830.0,3865.0,2260.0,First year,Postgraduate (research),All,All
European Union,4155.0,3920.0,3350.0,3365.0,1965.0,First year,Postgraduate (research),Full-time,All
European Union,495.0,485.0,480.0,500.0,295.0,First year,Postgraduate (research),Part-time,All
European Union,9950.0,9675.0,9345.0,8855.0,8680.0,Other years,Postgraduate (research),All,All
European Union,8075.0,7955.0,7665.0,7160.0,6920.0,Other years,Postgraduate (research),Full-time,All
European Union,1875.0,1720.0,1685.0,1695.0,1760.0,Other years,Postgraduate (research),Part-time,All
European Union,16225.0,15810.0,16015.0,15860.0,9425.0,First year,Postgraduate (taught),Full-time,England
European Union,230.0,265.0,225.0,290.0,275.0,First year,Postgraduate (taught),Full-time,Northern Ireland
European Union,3225.0,3315.0,3010.0,2835.0,1715.0,First year,Postgraduate (taught),Full-time,Scotland
European Union,515.0,555.0,515.0,580.0,310.0,First year,Postgraduate (taught),Full-time,Wales
European Union,2750.0,2655.0,2345.0,2800.0,1735.0,First year,Postgraduate (taught),Part-time,England
European Union,205.0,315.0,330.0,305.0,245.0,First year,Postgraduate (taught),Part-time,Northern Ireland
European Union,335.0,300.0,355.0,330.0,505.0,First year,Postgraduate (taught),Part-time,Scotland
European Union,115.0,165.0,135.0,155.0,100.0,First year,Postgraduate (taught),Part-time,Wales
European Union,3050.0,2865.0,2975.0,3285.0,3545.0,Other years,Postgraduate (taught),Full-time,England
European Union,75.0,55.0,50.0,70.0,50.0,Other years,Postgraduate (taught),Full-time,Northern Ireland
European Union,610.0,650.0,610.0,650.0,815.0,Other years,Postgraduate (taught),Full-time,Scotland
European Union,185.0,160.0,200.0,215.0,260.0,Other years,Postgraduate (taught),Full-time,Wales
European Union,2870.0,3015.0,3020.0,2875.0,2990.0,Other years,Postgraduate (taught),Part-time,England
European Union,285.0,270.0,275.0,245.0,195.0,Other years,Postgraduate (taught),Part-time,Northern Ireland
European Union,415.0,410.0,370.0,370.0,385.0,Other years,Postgraduate (taught),Part-time,Scotland
European Union,160.0,155.0,140.0,185.0,230.0,Other years,Postgraduate (taught),Part-time,Wales
European Union,19275.0,18675.0,18985.0,19145.0,12970.0,All,Postgraduate (taught),Full-time,England
European Union,300.0,320.0,275.0,360.0,325.0,All,Postgraduate (taught),Full-time,Northern Ireland
European Union,3835.0,3960.0,3620.0,3480.0,2525.0,All,Postgraduate (taught),Full-time,Scotland
European Union,700.0,715.0,720.0,795.0,570.0,All,Postgraduate (taught),Full-time,Wales
European Union,5620.0,5665.0,5365.0,5675.0,4725.0,All,Postgraduate (taught),Part-time,England
European Union,490.0,585.0,605.0,550.0,440.0,All,Postgraduate (taught),Part-time,Northern Ireland
European Union,750.0,715.0,720.0,700.0,890.0,All,Postgraduate (taught),Part-time,Scotland
European Union,275.0,320.0,280.0,340.0,330.0,All,Postgraduate (taught),Part-time,Wales
European Union,24895.0,24340.0,24350.0,24820.0,17695.0,All,Postgraduate (taught),All,England
European Union,790.0,905.0,880.0,905.0,765.0,All,Postgraduate (taught),All,Northern Ireland
European Union,4585.0,4675.0,4340.0,4180.0,3415.0,All,Postgraduate (taught),All,Scotland
European Union,975.0,1035.0,995.0,1135.0,900.0,All,Postgraduate (taught),All,Wales
European Union,18975.0,18465.0,18355.0,18660.0,11160.0,First year,Postgraduate (taught),All,England
European Union,435.0,575.0,555.0,595.0,520.0,First year,Postgraduate (taught),All,Northern Ireland
European Union,3560.0,3615.0,3365.0,3165.0,2220.0,First year,Postgraduate (taught),All,Scotland
European Union,630.0,720.0,650.0,735.0,410.0,First year,Postgraduate (taught),All,Wales
European Union,5920.0,5875.0,5995.0,6160.0,6535.0,Other years,Postgraduate (taught),All,England
European Union,355.0,325.0,325.0,310.0,250.0,Other years,Postgraduate (taught),All,Northern Ireland
European Union,1025.0,1060.0,975.0,1020.0,1195.0,Other years,Postgraduate (taught),All,Scotland
European Union,345.0,315.0,345.0,400.0,490.0,Other years,Postgraduate (taught),All,Wales
European Union,31250.0,30955.0,30565.0,31045.0,22775.0,All,Postgraduate (taught),All,All
European Union,24110.0,23670.0,23600.0,23775.0,16390.0,All,Postgraduate (taught),Full-time,All
European Union,7135.0,7285.0,6965.0,7265.0,6385.0,All,Postgraduate (taught),Part-time,All
European Union,23600.0,23375.0,22925.0,23155.0,14310.0,First year,Postgraduate (taught),All,All
European Union,20195.0,19940.0,19765.0,19560.0,11725.0,First year,Postgraduate (taught),Full-time,All
European Union,3405.0,3435.0,3165.0,3595.0,2585.0,First year,Postgraduate (taught),Part-time,All
European Union,7645.0,7580.0,7640.0,7890.0,8465.0,Other years,Postgraduate (taught),All,All
European Union,3915.0,3725.0,3835.0,4215.0,4665.0,Other years,Postgraduate (taught),Full-time,All
European Union,3730.0,3850.0,3805.0,3675.0,3800.0,Other years,Postgraduate (taught),Part-time,All
European Union,45845.0,45040.0,43745.0,43765.0,33715.0,All,All postgraduate,All,All
European Union,36580.0,35540.0,34835.0,35010.0,26325.0,All,All postgraduate,All,England
European Union,1140.0,1235.0,1180.0,1210.0,1025.0,All,All postgraduate,All,Northern Ireland
European Union,6665.0,6770.0,6300.0,6070.0,5185.0,All,All postgraduate,All,Scotland
European Union,1460.0,1490.0,1425.0,1475.0,1180.0,All,All postgraduate,All,Wales
European Union,36340.0,35545.0,34615.0,34305.0,25275.0,All,All postgraduate,Full-time,All
European Union,29140.0,28210.0,27830.0,27615.0,20050.0,All,All postgraduate,Full-time,England
European Union,515.0,520.0,455.0,545.0,480.0,All,All postgraduate,Full-time,Northern Ireland
European Union,5600.0,5735.0,5275.0,5095.0,3980.0,All,All postgraduate,Full-time,Scotland
European Union,1090.0,1080.0,1055.0,1050.0,760.0,All,All postgraduate,Full-time,Wales
European Union,9505.0,9495.0,9130.0,9460.0,8440.0,All,All postgraduate,Part-time,All
European Union,7440.0,7330.0,7010.0,7395.0,6275.0,All,All postgraduate,Part-time,England
European Union,630.0,715.0,725.0,665.0,545.0,All,All postgraduate,Part-time,Northern Ireland
European Union,1065.0,1035.0,1025.0,975.0,1205.0,All,All postgraduate,Part-time,Scotland
European Union,370.0,410.0,370.0,425.0,415.0,All,All postgraduate,Part-time,Wales
European Union,28250.0,27785.0,26760.0,27020.0,16570.0,First year,All postgraduate,All,All
European Union,22595.0,21855.0,21340.0,21725.0,12845.0,First year,All postgraduate,All,England
European Union,530.0,650.0,615.0,655.0,560.0,First year,All postgraduate,All,Northern Ireland
European Union,4315.0,4395.0,4030.0,3805.0,2700.0,First year,All postgraduate,All,Scotland
European Union,810.0,880.0,775.0,835.0,465.0,First year,All postgraduate,All,Wales
European Union,24350.0,23865.0,23115.0,22925.0,13690.0,First year,All postgraduate,Full-time,All
European Union,19525.0,18910.0,18680.0,18540.0,10945.0,First year,All postgraduate,Full-time,England
European Union,300.0,320.0,270.0,335.0,305.0,First year,All postgraduate,Full-time,Northern Ireland
European Union,3855.0,3935.0,3545.0,3390.0,2090.0,First year,All postgraduate,Full-time,Scotland
European Union,675.0,700.0,620.0,660.0,350.0,First year,All postgraduate,Full-time,Wales
European Union,3900.0,3920.0,3645.0,4095.0,2880.0,First year,All postgraduate,Part-time,All
European Union,3070.0,2945.0,2655.0,3185.0,1895.0,First year,All postgraduate,Part-time,England
European Union,230.0,330.0,345.0,320.0,255.0,First year,All postgraduate,Part-time,Northern Ireland
European Union,465.0,460.0,485.0,415.0,610.0,First year,All postgraduate,Part-time,Scotland
European Union,140.0,180.0,155.0,175.0,120.0,First year,All postgraduate,Part-time,Wales
European Union,17595.0,17255.0,16985.0,16745.0,17145.0,Other years,All postgraduate,All,All
European Union,13990.0,13685.0,13500.0,13285.0,13480.0,Other years,All postgraduate,All,England
European Union,610.0,585.0,565.0,555.0,470.0,Other years,All postgraduate,All,Northern Ireland
European Union,2345.0,2375.0,2270.0,2260.0,2485.0,Other years,All postgraduate,All,Scotland
European Union,650.0,610.0,650.0,640.0,710.0,Other years,All postgraduate,All,Wales
European Union,11990.0,11680.0,11500.0,11375.0,11585.0,Other years,All postgraduate,Full-time,All
European Union,9615.0,9300.0,9145.0,9075.0,9105.0,Other years,All postgraduate,Full-time,England
European Union,210.0,200.0,185.0,210.0,175.0,Other years,All postgraduate,Full-time,Northern Ireland
European Union,1745.0,1800.0,1730.0,1700.0,1890.0,Other years,All postgraduate,Full-time,Scotland
European Union,420.0,385.0,435.0,390.0,415.0,Other years,All postgraduate,Full-time,Wales
European Union,5605.0,5575.0,5485.0,5370.0,5560.0,Other years,All postgraduate,Part-time,All
European Union,4375.0,4390.0,4350.0,4210.0,4375.0,Other years,All postgraduate,Part-time,England
European Union,400.0,385.0,380.0,345.0,295.0,Other years,All postgraduate,Part-time,Northern Ireland
European Union,600.0,575.0,545.0,560.0,595.0,Other years,All postgraduate,Part-time,Scotland
European Union,230.0,225.0,215.0,250.0,295.0,Other years,All postgraduate,Part-time,Wales
European Union,25595.0,27945.0,29315.0,31625.0,10495.0,First year,First degree,Full-time,England
European Union,300.0,310.0,330.0,500.0,620.0,First year,First degree,Full-time,Northern Ireland
European Union,3865.0,3900.0,3865.0,3880.0,1390.0,First year,First degree,Full-time,Scotland
European Union,1745.0,1330.0,1105.0,1200.0,450.0,First year,First degree,Full-time,Wales
European Union,265.0,240.0,180.0,235.0,155.0,First year,First degree,Part-time,England
European Union,45.0,40.0,15.0,10.0,5.0,First year,First degree,Part-time,Northern Ireland
European Union,50.0,55.0,40.0,40.0,5.0,First year,First degree,Part-time,Scotland
European Union,15.0,15.0,20.0,40.0,30.0,First year,First degree,Part-time,Wales
European Union,45905.0,48570.0,51335.0,54795.0,56360.0,Other years,First degree,Full-time,England
European Union,620.0,615.0,635.0,700.0,855.0,Other years,First degree,Full-time,Northern Ireland
European Union,10005.0,9965.0,10100.0,9985.0,9945.0,Other years,First degree,Full-time,Scotland
European Union,2455.0,2675.0,2505.0,2220.0,2075.0,Other years,First degree,Full-time,Wales
European Union,1155.0,1325.0,1395.0,1105.0,1590.0,Other years,First degree,Part-time,England
European Union,80.0,75.0,70.0,40.0,30.0,Other years,First degree,Part-time,Northern Ireland
European Union,145.0,160.0,120.0,90.0,140.0,Other years,First degree,Part-time,Scotland
European Union,40.0,45.0,60.0,30.0,55.0,Other years,First degree,Part-time,Wales
European Union,71500.0,76515.0,80650.0,86425.0,66855.0,All,First degree,Full-time,England
European Union,920.0,925.0,960.0,1200.0,1475.0,All,First degree,Full-time,Northern Ireland
European Union,13865.0,13865.0,13965.0,13865.0,11330.0,All,First degree,Full-time,Scotland
European Union,4200.0,4005.0,3610.0,3420.0,2525.0,All,First degree,Full-time,Wales
European Union,1420.0,1565.0,1570.0,1340.0,1745.0,All,First degree,Part-time,England
European Union,125.0,120.0,90.0,50.0,40.0,All,First degree,Part-time,Northern Ireland
European Union,195.0,215.0,160.0,130.0,145.0,All,First degree,Part-time,Scotland
European Union,60.0,65.0,80.0,70.0,85.0,All,First degree,Part-time,Wales
European Union,72920.0,78080.0,82220.0,87760.0,68600.0,All,First degree,All,England
European Union,1045.0,1045.0,1050.0,1250.0,1515.0,All,First degree,All,Northern Ireland
European Union,14060.0,14080.0,14125.0,13995.0,11475.0,All,First degree,All,Scotland
European Union,4255.0,4070.0,3685.0,3490.0,2610.0,All,First degree,All,Wales
European Union,25860.0,28185.0,29495.0,31860.0,10650.0,First year,First degree,All,England
European Union,345.0,350.0,345.0,510.0,630.0,First year,First degree,All,Northern Ireland
European Union,3915.0,3955.0,3905.0,3920.0,1390.0,First year,First degree,All,Scotland
European Union,1760.0,1345.0,1125.0,1240.0,485.0,First year,First degree,All,Wales
European Union,47060.0,49895.0,52730.0,55900.0,57950.0,Other years,First degree,All,England
European Union,705.0,695.0,705.0,740.0,885.0,Other years,First degree,All,Northern Ireland
European Union,10145.0,10125.0,10220.0,10075.0,10085.0,Other years,First degree,All,Scotland
European Union,2495.0,2720.0,2560.0,2250.0,2125.0,Other years,First degree,All,Wales
European Union,92285.0,97275.0,101080.0,106500.0,84200.0,All,First degree,All,All
European Union,90485.0,95315.0,99185.0,104910.0,82185.0,All,First degree,Full-time,All
European Union,1795.0,1960.0,1900.0,1585.0,2015.0,All,First degree,Part-time,All
European Union,31880.0,33835.0,34865.0,37530.0,13155.0,First year,First degree,All,All
European Union,31505.0,33485.0,34615.0,37210.0,12955.0,First year,First degree,Full-time,All
European Union,375.0,350.0,255.0,320.0,195.0,First year,First degree,Part-time,All
European Union,60405.0,63435.0,66215.0,68965.0,71045.0,Other years,First degree,All,All
European Union,58985.0,61825.0,64570.0,67700.0,69230.0,Other years,First degree,Full-time,All
European Union,1420.0,1610.0,1645.0,1265.0,1815.0,Other years,First degree,Part-time,All
European Union,870.0,870.0,670.0,645.0,380.0,First year,Other undergraduate,Full-time,England
European Union,0.0,5.0,5.0,0.0,0.0,First year,Other undergraduate,Full-time,Northern Ireland
European Union,295.0,235.0,90.0,170.0,165.0,First year,Other undergraduate,Full-time,Scotland
European Union,110.0,140.0,165.0,80.0,60.0,First year,Other undergraduate,Full-time,Wales
European Union,1150.0,1095.0,640.0,585.0,490.0,First year,Other undergraduate,Part-time,England
European Union,330.0,280.0,155.0,105.0,45.0,First year,Other undergraduate,Part-time,Northern Ireland
European Union,490.0,350.0,325.0,265.0,260.0,First year,Other undergraduate,Part-time,Scotland
European Union,750.0,670.0,465.0,275.0,275.0,First year,Other undergraduate,Part-time,Wales
European Union,305.0,215.0,215.0,220.0,225.0,Other years,Other undergraduate,Full-time,England
European Union,5.0,5.0,0.0,0.0,0.0,Other years,Other undergraduate,Full-time,Northern Ireland
European Union,45.0,45.0,40.0,35.0,25.0,Other years,Other undergraduate,Full-time,Scotland
European Union,35.0,10.0,25.0,30.0,10.0,Other years,Other undergraduate,Full-time,Wales
European Union,205.0,200.0,175.0,165.0,220.0,Other years,Other undergraduate,Part-time,England
European Union,40.0,100.0,70.0,10.0,5.0,Other years,Other undergraduate,Part-time,Northern Ireland
European Union,55.0,20.0,10.0,15.0,35.0,Other years,Other undergraduate,Part-time,Scotland
European Union,30.0,20.0,35.0,40.0,40.0,Other years,Other undergraduate,Part-time,Wales
European Union,1175.0,1090.0,885.0,865.0,605.0,All,Other undergraduate,Full-time,England
European Union,5.0,10.0,5.0,0.0,0.0,All,Other undergraduate,Full-time,Northern Ireland
European Union,340.0,280.0,130.0,205.0,185.0,All,Other undergraduate,Full-time,Scotland
European Union,145.0,145.0,195.0,110.0,70.0,All,Other undergraduate,Full-time,Wales
European Union,1350.0,1290.0,820.0,755.0,710.0,All,Other undergraduate,Part-time,England
European Union,370.0,380.0,225.0,115.0,50.0,All,Other undergraduate,Part-time,Northern Ireland
European Union,545.0,370.0,340.0,275.0,295.0,All,Other undergraduate,Part-time,Scotland
European Union,780.0,690.0,500.0,315.0,315.0,All,Other undergraduate,Part-time,Wales
European Union,2525.0,2380.0,1700.0,1620.0,1315.0,All,Other undergraduate,All,England
European Union,380.0,385.0,230.0,115.0,55.0,All,Other undergraduate,All,Northern Ireland
European Union,880.0,650.0,470.0,485.0,480.0,All,Other undergraduate,All,Scotland
European Union,925.0,835.0,695.0,425.0,385.0,All,Other undergraduate,All,Wales
European Union,2020.0,1965.0,1315.0,1235.0,870.0,First year,Other undergraduate,All,England
European Union,330.0,285.0,160.0,105.0,45.0,First year,Other undergraduate,All,Northern Ireland
European Union,780.0,585.0,420.0,435.0,425.0,First year,Other undergraduate,All,Scotland
European Union,860.0,810.0,635.0,355.0,335.0,First year,Other undergraduate,All,Wales
European Union,505.0,415.0,390.0,385.0,440.0,Other years,Other undergraduate,All,England
European Union,45.0,100.0,70.0,10.0,5.0,Other years,Other undergraduate,All,Northern Ireland
European Union,100.0,65.0,50.0,50.0,55.0,Other years,Other undergraduate,All,Scotland
European Union,65.0,25.0,60.0,70.0,50.0,Other years,Other undergraduate,All,Wales
European Union,4710.0,4255.0,3095.0,2645.0,2230.0,All,Other undergraduate,All,All
European Union,1665.0,1525.0,1215.0,1185.0,860.0,All,Other undergraduate,Full-time,All
European Union,3045.0,2730.0,1885.0,1460.0,1370.0,All,Other undergraduate,Part-time,All
European Union,3990.0,3645.0,2525.0,2130.0,1680.0,First year,Other undergraduate,All,All
European Union,1275.0,1255.0,930.0,900.0,605.0,First year,Other undergraduate,Full-time,All
European Union,2715.0,2390.0,1595.0,1230.0,1070.0,First year,Other undergraduate,Part-time,All
European Union,720.0,610.0,570.0,515.0,550.0,Other years,Other undergraduate,All,All
European Union,390.0,275.0,280.0,285.0,255.0,Other years,Other undergraduate,Full-time,All
European Union,330.0,335.0,290.0,230.0,295.0,Other years,Other undergraduate,Part-time,All
European Union,96995.0,101525.0,104180.0,109145.0,86430.0,All,All undergraduate,All,All
European Union,75450.0,80460.0,83925.0,89380.0,69915.0,All,All undergraduate,All,England
European Union,1425.0,1430.0,1280.0,1365.0,1565.0,All,All undergraduate,All,Northern Ireland
European Union,14940.0,14735.0,14595.0,14480.0,11955.0,All,All undergraduate,All,Scotland
European Union,5180.0,4905.0,4380.0,3915.0,2995.0,All,All undergraduate,All,Wales
European Union,92155.0,96840.0,100395.0,106095.0,83045.0,All,All undergraduate,Full-time,All
European Union,72675.0,77605.0,81535.0,87290.0,67460.0,All,All undergraduate,Full-time,England
European Union,930.0,935.0,965.0,1200.0,1475.0,All,All undergraduate,Full-time,Northern Ireland
European Union,14205.0,14150.0,14095.0,14075.0,11520.0,All,All undergraduate,Full-time,Scotland
European Union,4345.0,4150.0,3800.0,3535.0,2595.0,All,All undergraduate,Full-time,Wales
